shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Export,13.711426,100.416337,3677,36770
Export,13.711433,100.41643,3678,36780
Export,13.71144,100.416522,3679,36790
Export,13.711447,100.416614,3680,36800
Export,13.711454,100.416706,3681,36810
Export,13.71146,100.416798,3682,36820
Export,13.711467,100.416891,3683,36830
Export,13.711474,100.416983,3684,36840
Export,13.711481,100.417075,3685,36850
Export,13.711488,100.417167,3686,36860
Export,13.711495,100.417259,3687,36870
Export,13.711502,100.417351,3688,36880
Export,13.711509,100.417444,3689,36890
Export,13.711516,100.417536,3690,36900
Export,13.711523,100.417628,3691,36910
Export,13.71153,100.41772,3692,36920
Export,13.711537,100.417812,3693,36930
Export,13.711544,100.417905,3694,36940
Export,13.71155,100.417997,3695,36950
Export,13.711557,100.418089,3696,36960
Export,13.711564,100.418181,3697,36970
Export,13.711571,100.418273,3698,36980
Export,13.711578,100.418366,3699,36990
Export,13.711585,100.418458,3700,37000
Export,13.711592,100.41855,3701,37010
Export,13.711599,100.418642,3702,37020
Export,13.711606,100.418734,3703,37030
Export,13.711613,100.418827,3704,37040
Export,13.71162,100.418919,3705,37050
Export,13.711627,100.419011,3706,37060
Export,13.711633,100.419103,3707,37070
Export,13.71164,100.419195,3708,37080
Export,13.711647,100.419288,3709,37090
Export,13.711654,100.4193762,3710,37100
Export,13.7110442,100.411689,3711,37110
Export,13.711052,100.411781,3712,37120
Export,13.71106,100.411873,3713,37130
Export,13.711068,100.411965,3714,37140
Export,13.711076,100.412057,3715,37150
Export,13.711084,100.41215,3716,37160
Export,13.711092,100.412242,3717,37170
Export,13.7111,100.412334,3718,37180
Export,13.711108,100.412426,3719,37190
Export,13.711116,100.412518,3720,37200
Export,13.711124,100.41261,3721,37210
Export,13.711132,100.412702,3722,37220
Export,13.71114,100.412794,3723,37230
Export,13.711148,100.412886,3724,37240
Export,13.711156,100.412978,3725,37250
Export,13.711164,100.413071,3726,37260
Export,13.711171,100.413163,3727,37270
Export,13.711179,100.413255,3728,37280
Export,13.711187,100.413347,3729,37290
Export,13.711195,100.413439,3730,37300
Export,13.711203,100.413531,3731,37310
Export,13.711211,100.413623,3732,37320
Export,13.711219,100.413715,3733,37330
Export,13.711227,100.413807,3734,37340
Export,13.711235,100.413899,3735,37350
Export,13.711243,100.413992,3736,37360
Export,13.711251,100.414084,3737,37370
Export,13.711259,100.414176,3738,37380
Export,13.711267,100.414268,3739,37390
Export,13.711275,100.41436,3740,37400
Export,13.711283,100.414452,3741,37410
Export,13.711291,100.414544,3742,37420
Export,13.7112944,100.4145857,3743,37430
Export,13.710876,100.409495,3744,37440
Export,13.710883,100.409587,3745,37450
Export,13.71089,100.409679,3746,37460
Export,13.710897,100.409772,3747,37470
Export,13.710904,100.409864,3748,37480
Export,13.710911,100.409956,3749,37490
Export,13.710918,100.410048,3750,37500
Export,13.710925,100.41014,3751,37510
Export,13.710933,100.410232,3752,37520
Export,13.71094,100.410325,3753,37530
Export,13.710947,100.410417,3754,37540
Export,13.710954,100.410509,3755,37550
Export,13.710961,100.410601,3756,37560
Export,13.710968,100.410693,3757,37570
Export,13.710975,100.410786,3758,37580
Export,13.710982,100.410878,3759,37590
Export,13.710989,100.41097,3760,37600
Export,13.710996,100.411062,3761,37610
Export,13.711003,100.411154,3762,37620
Export,13.71101,100.411246,3763,37630
Export,13.711017,100.411339,3764,37640
Export,13.711024,100.411431,3765,37650
Export,13.711031,100.411523,3766,37660
Export,13.711039,100.411615,3767,37670
Export,13.7110442,100.411689,3768,37680
